date,country,net_injection,hdd,wind_weighted,day_sin,day_cos,day_of_week,is_weekend,stock_twh_lag_1,stock_fill_rate,hdd_wind,cold_weekend,net_injection_lag_1,net_injection_lag_7,hdd_roll_mean_7,wind_roll_mean_7
2019-08-20,BE,0.033299999999998775,1.3250006198883053,31.706579208374023,-0.7508642533989489,-0.6604565640279754,1,0,8.3374,8.3374,42.011237105633235,0.0,0.03739999999999988,0.03420000000000023,0.4458034651620049,40.18193517412458
2019-08-21,BE,0.03390000000000093,1.1282284259796143,18.5146427154541,-0.7621140503891487,-0.6474427960827475,2,0,8.3707,8.3707,20.888746208431712,0.0,0.033299999999998775,0.0343,0.47080342429024846,37.347146715436665
2019-08-22,BE,0.033799999999999386,0.0,26.302181243896484,-0.7731383255706026,-0.6342374393978054,3,0,8.4046,8.4046,0.0,0.0,0.03390000000000093,0.036099999999999355,0.47080342429024846,35.20935222080776
2019-08-23,BE,0.03480000000000061,0.0,20.620805740356445,-0.7839338166829201,-0.620844401650647,4,0,8.4384,8.4384,0.0,0.0,0.033799999999999386,0.0343,0.47080342429024846,32.503417696271626
2019-08-24,BE,0.03589999999999982,0.0,19.3865909576416,-0.7944973291665992,-0.6072676460566135,5,1,8.4732,8.4732,0.0,0.0,0.03480000000000061,0.03730000000000011,0.47080342429024846,29.147747584751674
2019-08-25,BE,0.043400000000000105,0.0,15.79083251953125,-0.8048257371083452,-0.593511190196115,6,1,8.5091,8.5091,0.0,0.0,0.03589999999999982,0.03480000000000061,0.4244493893214634,25.18327440534319
2019-08-26,BE,0.023099999999999454,0.0,16.215991973876953,-0.8149159841660791,-0.5795791048257612,0,0,8.5525,8.5525,0.0,0.0,0.043400000000000105,0.03739999999999988,0.35046129226684564,21.21966062273298
2019-08-27,BE,0.03240000000000087,0.0,17.377225875854492,-0.8247650844733614,-0.5654755126737576,1,0,8.5756,8.5756,0.0,0.0,0.023099999999999454,0.033299999999998775,0.16117548942565918,19.172610146658762
2019-08-28,BE,0.035199999999999676,0.0,36.34395217895508,-0.8343701235229537,-0.5512045872199277,2,0,8.608,8.608,0.0,0.0,0.03240000000000087,0.03390000000000093,0.0,21.71965435573033
2019-08-29,BE,0.03410000000000046,0.0,32.33794021606445,-0.8437282590292712,-0.5367705514607103,3,0,8.6432,8.6432,0.0,0.0,0.035199999999999676,0.033799999999999386,0.0,22.581905637468612
2019-08-30,BE,0.03399999999999892,0.0,28.623960494995117,-0.8528367217694595,-0.522177676659508,4,0,8.6773,8.6773,0.0,0.0,0.03410000000000046,0.03480000000000061,0.0,23.72521345955985
2019-08-31,BE,0.03250000000000064,0.0,42.052249908447266,-0.8616928164028521,-0.5074302810827518,5,1,8.7113,8.7113,0.0,0.0,0.03399999999999892,0.03589999999999982,0.0,26.963164738246373
2019-09-01,BE,0.0052000000000003155,0.35323028564453196,29.275325775146484,-0.8702939222685674,-0.49253272872205434,6,1,8.7438,8.7438,10.340931685891722,0.35323028564453196,0.03250000000000064,0.043400000000000105,0.05046146937779028,28.88952091761998
2019-09-02,BE,0.0028999999999985704,1.2883327960968014,36.843318939208984,-0.8786374941610001,-0.4774894280028391,0,0,8.749,8.749,47.46645610643735,0.0,0.0052000000000003155,0.023099999999999454,0.23450901167733335,31.83628191266741
2019-09-03,BE,0.00280000000000058,0.5254171848297133,34.6685791015625,-0.886721063082993,-0.46230483047981086,1,0,8.7519,8.7519,18.2154672335892,0.0,0.0028999999999985704,0.03240000000000087,0.30956860951014953,34.3064752306257
2019-09-04,BE,0.0015000000000000568,0.9643749713897698,49.54023361206055,-0.8945422369764496,-0.4469834295196741,2,0,8.7547,8.7547,47.7753613722734,0.0,0.00280000000000058,0.035199999999999676,0.44733646256583093,36.191658292497905
2019-09-05,BE,-9.999999999976694e-05,3.5734386444091797,48.750431060791016,-0.9020987014301837,-0.43152975897147144,3,0,8.7562,8.7562,174.20667428423621,0.0,0.0015000000000000568,0.03410000000000046,0.957827697481428,38.53629984174456
2019-09-06,BE,-0.0038000000000000256,3.294375705718995,44.839874267578125,-0.9093882203647925,-0.4159483918249421,4,0,8.7561,8.7561,147.7193924346037,0.0,-9.999999999976694e-05,0.03399999999999892,1.4284527982984272,40.85285895211356
2019-09-07,BE,0.0002999999999993008,3.12656168937683,43.274932861328125,-0.9164086366943458,-0.4002439388573056,5,1,8.7523,8.7523,135.30174719458296,3.12656168937683,-0.0038000000000000256,0.03250000000000064,1.875104468209403,41.02752794538225
2019-09-08,BE,-0.0005999999999986017,4.0113549709320075,37.815425872802734,-0.9231578729647039,-0.38442104726885545,6,1,8.7526,8.7526,151.6910965527781,4.0113549709320075,0.0002999999999993008,0.0052000000000003155,2.3976937089647565,42.247542245047434
2019-09-09,BE,-0.0003000000000010772,4.522083234786988,27.248455047607422,-0.9296339319682695,-0.3684843993077793,0,0,8.752,8.752,123.21978174463241,0.0,-0.0005999999999986017,0.0028999999999985704,2.859658057349069,40.876847403390066
2019-09-10,BE,0.002500000000001279,2.894686841964722,24.248611450195312,-0.9358348973349941,-0.35243871088460327,1,0,8.7517,8.7517,70.19213650079547,0.0,-0.0003000000000010772,0.00280000000000058,3.1981251512254993,39.3882805960519
2019-09-11,BE,-0.0009000000000014552,1.669790363311769,47.08849334716797,-0.9417589340994617,-0.33628873017668287,2,0,8.7542,8.7542,78.62791241397142,0.0,0.002500000000001279,0.0015000000000000568,3.298898778642927,39.038031986781526
2019-09-12,BE,-9.999999999976694e-05,0.0,42.00291442871094,-0.9474042892438845,-0.32003923622313857,3,0,8.7533,8.7533,0.0,0.0,-0.0009000000000014552,-9.999999999976694e-05,2.78840754372733,38.07410103934152
2019-09-13,BE,-0.0045000000000001705,0.0,32.2194938659668,-0.9527692922168511,-0.30369503751065885,4,0,8.7532,8.7532,0.0,0.0,-9.999999999976694e-05,-0.0038000000000000256,2.3177824429103313,36.27118955339704
2019-09-14,BE,0.00280000000000058,1.1516666412353533,21.599998474121094,-0.9578523554276669,-0.28726097055059635,5,1,8.7487,8.7487,24.875997693379798,1.1516666412353533,-0.0045000000000001705,0.0002999999999993008,2.03565457889012,33.17477035522461
2019-09-15,BE,0.001300000000000523,0.8311455726623542,24.6934814453125,-0.9626519747161487,-0.2707418984477642,6,1,8.7515,8.7515,20.523877776891478,0.8311455726623542,0.00280000000000058,-0.0005999999999986017,1.581338950565884,31.300206865583146
2019-09-16,BE,0.002200000000000202,1.8027078628540032,23.188583374023438,-0.9671667297977312,-0.2541427094613622,0,0,8.7528,8.7528,41.80224157679766,0.0,0.001300000000000523,-0.0003000000000010772,1.1928567545754574,30.720225197928293
2019-09-17,BE,0.0006999999999983686,3.476353788375855,34.98674011230469,-0.97139528468375,-0.23746831555846842,1,0,8.755,8.755,121.62628653233187,0.0,0.002200000000000202,0.002500000000001279,1.2759520326341907,32.254243578229634
2019-09-18,BE,0.000700000000000145,4.760208368301392,31.170673370361328,-0.9753363880767837,-0.2207236509605022,2,0,8.7557,8.7557,148.37890022318334,0.0,0.0006999999999983686,-0.0009000000000014552,1.7174403190612797,29.980269295828684
2019-09-19,BE,0.0,4.846353673934937,20.3168888092041,-0.9789888737409319,-0.20391367068311472,3,0,8.7564,8.7564,98.4628287234139,0.0,0.000700000000000145,-9.999999999976694e-05,2.4097765581948423,26.882265635899135
2019-09-20,BE,-0.004099999999999326,3.591562271118164,34.91999816894531,-0.9823516608469237,-0.18704334906991657,4,0,8.7564,8.7564,125.41734793109936,0.0,0.0,-0.0045000000000001705,2.922856882640294,27.268051964896067
2019-09-21,BE,-0.001200000000000756,0.0,32.10667037963867,-0.9854237542919524,-0.17011767832049052,5,1,8.7523,8.7523,0.0,0.0,-0.004099999999999326,0.00280000000000058,2.7583330767495298,28.76900509425572
2019-09-22,BE,0.00020000000000131024,0.0,35.685420989990234,-0.9882042449941422,-0.15314166701312007,6,1,8.7511,8.7511,0.0,0.0,-0.001200000000000756,0.001300000000000523,2.6395979949406216,30.339282172066824
2019-09-23,BE,-0.000600000000000378,0.6650010585784898,36.36712646484375,-0.9906923101615609,-0.13612033862266704,0,0,8.7513,8.7513,24.184177596578905,0.0,0.00020000000000131024,0.002200000000000202,2.4770684514726917,32.22193118504116
2019-09-24,BE,-0.004099999999999326,1.2095833778381362,46.28205871582031,-0.9928872135356962,-0.11905873003404988,1,0,8.7507,8.7507,55.982008914784885,0.0,-0.000600000000000378,0.0006999999999983686,2.15324410711016,33.83554812840053
2019-09-25,BE,0.00019999999999953388,1.9882283210754412,47.813636779785156,-0.994788305609327,-0.10196189005174576,2,0,8.7466,8.7466,95.06442677918321,0.0,-0.004099999999999326,0.000700000000000145,1.7572469575064527,36.213114329746794
2019-09-26,BE,0.0,0.8543751239776576,48.62665557861328,-0.9963950238187231,-0.08483487790576538,3,0,8.7468,8.7468,41.54540488859658,0.0,0.00019999999999953388,0.0,1.1869643075125555,40.25736672537668
2019-09-27,BE,9.999999999976694e-05,1.4995827198028557,58.65680694580078,-0.9977068927101168,-0.06768276175455162,4,0,8.7468,8.7468,87.96073409473497,0.0,0.0,-0.004099999999999326,0.888110085896083,43.6483394077846
2019-09-28,BE,0.0,1.9482285499572765,49.82326889038086,-0.9987235240803972,-0.050510617185222886,5,1,8.7469,8.7469,97.06711490443818,1.9482285499572765,9.999999999976694e-05,-0.001200000000000756,1.1664284501756939,46.17928205217634
2019-09-29,BE,-0.0009999999999994458,1.266145944595337,57.524574279785156,-0.9994446170919858,-0.033323525711631344,6,1,8.7469,8.7469,72.8345064389232,1.266145944595337,0.0,0.00020000000000131024,1.347306442260742,49.29916109357561
2019-09-30,BE,0.0025999999999992696,2.2819790840148944,51.72236633300781,-0.9998699583618592,-0.016126573270657762,0,0,8.7459,8.7459,118.02935814767997,0.0,-0.0009999999999994458,-0.000600000000000378,1.5783033030373712,51.49276678902762
2019-10-01,BE,0.009999999999999787,1.3185412406921415,50.25836944580078,-0.9999994220246925,0.001075151282798226,1,0,8.7485,8.7485,66.26773280423018,0.0,0.0025999999999992696,-0.004099999999999326,1.593868712016515,52.06081117902483
2019-10-02,BE,9.999999999976694e-05,5.907082843780518,45.07912826538086,-0.999832969770105,0.018276557681691223,2,0,8.7585,8.7585,266.2861451890127,0.0,0.009999999999999787,0.00019999999999953388,2.1537050724029543,51.6701671055385
2019-10-03,BE,0.000600000000000378,6.396354770660402,38.49139404296875,-0.9993706508539969,0.03547255575312556,3,0,8.7586,8.7586,246.20461191611253,0.0,9.999999999976694e-05,0.0,2.945416450500489,50.22227260044643
2019-10-04,BE,-0.00039999999999906777,5.050520992279054,45.69164276123047,-0.9986126020839734,0.052658056924614005,4,0,8.7592,8.7592,230.76660093730976,0.0,0.000600000000000378,9.999999999976694e-05,3.4526933465685175,48.37010628836496
2019-10-05,BE,-0.003300000000001191,6.414583444595337,32.10667037963867,-0.9975590477788613,0.06982797572987089,5,1,8.7588,8.7588,205.9509162783097,6.414583444595337,-0.00039999999999906777,0.0,4.090744045802526,45.839163643973215
2019-10-06,BE,0.007200000000000983,5.154583549499511,55.0187873840332,-0.9962102997023297,0.0869772313136861,6,1,8.7555,8.7555,283.5989363631488,5.154583549499511,-0.003300000000001191,-0.0009999999999994458,4.6462351322174085,45.481194087437224
2019-10-07,BE,-0.00020000000000131024,5.85708270072937,42.73701858520508,-0.9945667569706337,0.1041007489354256,0,0,8.7627,8.7627,250.31425223615423,0.0,0.007200000000000983,0.0025999999999992696,5.156964220319476,44.19757298060826
2019-10-08,BE,0.0009000000000014552,3.8636450290679925,47.35060501098633,-0.9926289059345095,0.121193461470736,1,0,8.7625,8.7625,182.9459296740593,0.0,-0.00020000000000131024,0.009999999999999787,5.520550475801741,43.78217806134905
2019-10-09,BE,0.0,5.625000715255737,45.24270248413086,-0.9903973200352558,0.1382503109109819,2,0,8.7634,8.7634,254.4902338333386,0.0,0.0009000000000014552,9.999999999976694e-05,5.4802530288696305,43.805545806884766
2019-10-10,BE,-0.012000000000000455,4.902707815170288,54.15338134765625,-0.9878726596350429,0.15526624985999563,3,0,8.7634,8.7634,265.4982059510512,0.0,0.0,0.000600000000000378,5.266874892371042,46.042972564697266
2019-10-11,BE,0.0,2.4506252765655514,62.62965774536133,-0.9850556718215013,0.172236243027682,4,0,8.7514,8.7514,153.48182233343192,0.0,-0.012000000000000455,-0.00039999999999906777,4.895461218697684,48.46268899100168
2019-10-12,BE,-0.02120000000000033,1.0220836162567135,46.72794723510742,-0.981947190186646,0.18915526872004093,5,1,8.7514,8.7514,47.75986929031149,1.0220836162567135,0.0,-0.003300000000001191,4.125104100363595,50.55144282749721
2019-10-13,BE,0.01159999999999961,0.0,49.717811584472656,-0.9785481345802031,0.20601832032517084,6,1,8.7302,8.7302,0.0,0.0,-0.02120000000000033,0.007200000000000983,3.3887350218636647,49.794160570417134
2019-10-14,BE,0.0,0.2887503623962395,34.417205810546875,-0.9748595108374125,0.22282040779479959,0,0,8.7418,8.7418,9.937980650461371,0.0,0.01159999999999961,-0.00020000000000131024,2.5932589735303604,48.6056158883231
2019-10-15,BE,9.999999999976694e-05,2.7326050281524665,35.53803253173828,-0.9708824104813836,0.23955655912092708,1,0,8.7418,8.7418,97.11140638687395,0.0,0.0,0.0009000000000014552,2.431681830542428,46.91810553414481
2019-10-16,BE,0.0,4.2356248855590835,44.20823287963867,-0.9666180104000972,0.2562218218071163,2,0,8.7419,8.7419,187.24949133158887,0.0,9.999999999976694e-05,0.0,2.233199569157192,46.770324162074495
2019-10-17,BE,0.0,3.6086465358734134,39.34554672241211,-0.9620675724981452,0.27281126433401914,3,0,8.7419,8.7419,141.984170881878,0.0,0.0,-0.012000000000000455,2.048333672114781,44.65491921561105
2019-10-18,BE,0.0,3.9387498855590817,61.48837661743164,-0.957232443323312,0.28931997761869527,4,0,8.7419,8.7419,242.18733636512258,0.0,0.0,0.0,2.2609229019709995,44.49187905447824
2019-10-19,BE,0.0036000000000004917,5.048332500457763,46.60852813720703,-0.9521140536681102,0.3057430764672831,5,1,8.7419,8.7419,235.29534739356237,5.048332500457763,0.0,-0.02120000000000033,2.8361013139997207,44.47481918334961
2019-10-20,BE,0.000700000000000145,5.975000190734864,30.58517074584961,-0.9467139181463862,0.3220757010206104,6,1,8.7455,8.7455,182.7464010401098,5.975000190734864,0.0036000000000004917,0.01159999999999961,3.6896727698189875,41.74158477783203
2019-10-21,BE,-0.0022999999999999687,4.908228874206545,47.05132293701172,-0.9410336347451197,0.3383130181923076,0,0,8.7462,8.7462,230.9386618090576,0.0,0.000700000000000145,0.0,4.349598271506173,43.54645865304129
2019-10-22,BE,0.0,5.178020715713503,28.41264533996582,-0.9350748843515574,0.3544502230989869,1,0,8.7439,8.7439,147.12126615856374,0.0,-0.0022999999999999687,9.999999999976694e-05,4.698943369729179,42.5285461970738
2019-10-23,BE,-0.004300000000000637,3.5608332157135045,30.783679962158203,-0.9288394302558068,0.3704825404820963,2,0,8.7439,8.7439,109.61555011114717,0.0,0.0,0.0,4.602544559751239,40.61075292314802
2019-10-24,BE,0.002200000000000202,1.8001039028167725,49.430240631103516,-0.9223291176290545,0.3864052261209853,3,0,8.7396,8.7396,88.97956907722164,0.0,-0.004300000000000637,0.0,4.344181326457433,42.0514234815325
2019-10-25,BE,0.00020000000000131024,3.6437498092651364,54.12105941772461,-0.9155458729775467,0.40221356823680365,4,0,8.7418,8.7418,197.20359993056115,0.0,0.002200000000000202,0.0,4.302038458415441,40.998949595860076
2019-10-26,BE,0.0011999999999989797,0.8273958683013944,57.31240463256836,-0.9084917035725082,0.41790288888678667,5,1,8.742,8.742,47.42004679540476,0.8273958683013944,0.00020000000000131024,0.0036000000000004917,3.699047510964531,42.52807480948312
2019-10-27,BE,-0.0022999999999999687,7.428228664398192,35.712650299072266,-0.9011686968561569,0.4334685453485363,6,1,8.7432,8.7432,265.2817326331973,7.428228664398192,0.0011999999999989797,0.000700000000000145,3.906651578630721,43.260571888514924
2019-10-28,BE,-0.019000000000000128,9.110833215713502,25.455842971801758,-0.8935790198239952,0.4489059314938798,0,0,8.7409,8.7409,231.92393968147854,0.0,-0.0022999999999999687,-0.0022999999999999687,4.507023627417429,40.175503322056365
2019-10-29,BE,0.0009999999999994458,9.162187385559083,31.371679306030273,-0.8857249183835637,0.4642104791518923,1,0,8.7219,8.7219,287.43320440151547,0.0,-0.019000000000000128,0.0,5.076190294538227,40.59822246006557
2019-10-30,BE,0.005400000000001626,11.87625002861023,36.93291473388672,-0.8776087166898392,0.4793776594606945,2,0,8.7229,8.7229,438.6245296649813,0.0,0.0009999999999994458,-0.004300000000000637,6.264106982094901,41.4766845703125
2019-10-31,BE,0.0045999999999999375,12.141874885559082,32.793609619140625,-0.8692328164574792,0.49440298420761813,3,0,8.7283,8.7283,398.1759050414723,0.0,0.005400000000001626,0.002200000000000202,7.741502836772374,39.100022997174946
2019-11-01,BE,-0.01690000000000147,6.406458473205566,41.815826416015625,-0.8605996962501181,0.5092820071573356,4,0,8.7329,8.7329,267.89135545697644,0.0,0.0045999999999999375,0.00020000000000131024,8.136175503049579,37.342132568359375
2019-11-02,BE,0.019200000000001438,3.991666698455809,68.26343536376953,-0.8517119107469189,0.5240103253675756,5,1,8.716,8.716,272.48488166374943,3.991666698455809,-0.01690000000000147,0.0011999999999989797,8.588214193071638,38.90656552995954
2019-11-03,BE,-0.0007999999999999119,6.3538542747497555,49.16339874267578,-0.8425720899866032,0.5385835804920232,6,1,8.7352,8.7352,312.3770712623773,6.3538542747497555,0.019200000000001438,-0.0022999999999999687,8.434732137407575,40.8281010219029
2019-11-04,BE,-0.004900000000001015,7.0316666126251235,38.90665817260742,-0.8331829385891785,0.5529974600700271,0,0,8.7344,8.7344,273.578649281142,0.0,-0.0007999999999999119,-0.019000000000000128,8.137708336966378,42.749646050589426
2019-11-05,BE,-0.005399999999999849,8.952291774749757,29.949316024780273,-0.8235472349556007,0.5672476988027229,1,0,8.7295,8.7295,268.11501550802154,0.0,-0.004900000000001015,0.0009999999999994458,8.107723249707902,42.54645129612514
2019-11-06,BE,0.0,9.306666326522826,33.80934524536133,-0.8136678304455991,0.5813300798152042,2,0,8.7241,8.7241,314.6522949167889,0.0,-0.005399999999999849,0.005400000000001626,7.740639863695416,42.10022708347866
2019-11-07,BE,0.0,9.442708325386048,44.8138542175293,-0.8035476485339116,0.5952404359043674,3,0,8.7241,8.7241,423.16415431250056,0.0,0.0,0.0045999999999999375,7.3550446408135555,43.817404883248464
2019-11-08,BE,0.0002999999999993008,11.558854174613952,35.426631927490234,-0.7931896839451843,0.6089746507720486,4,0,8.7241,8.7241,409.4912723475824,0.0,0.0,-0.01690000000000147,8.091101169586182,42.904662813459126
2019-11-09,BE,0.00020000000000131024,11.566770577430725,41.700992584228516,-0.7825970017677834,0.6225286602431057,5,1,8.7244,8.7244,482.34581407291125,11.566770577430725,0.0002999999999993008,0.019200000000001438,9.173258866582598,39.11002813066755
2019-11-10,BE,-0.0010000000000012221,12.91354160308838,23.936616897583008,-0.7717727365467837,0.6358984534680745,6,1,8.7246,8.7246,309.1064981441265,12.91354160308838,0.00020000000000131024,-0.0007999999999999119,10.11035705634526,35.50620215279715
